ZBEDROOMS,NCOMBATH,TOTROOMS,ROOFTYPE,FUELPOOL,RECBATH,TOTSQFT_EN,KWH
0,2,8,5,-2,0,2456,17571.125
0,1,4,5,-2,0,961,16772.484
0,1,6,5,-2,0,1204,6646.6630000000005
0,2,8,5,-2,0,3140,12572.065
0,3,11,5,-2,1,5801,10624.928
0,1,6,-2,-2,0,914,2749.0
0,1,4,5,-2,0,585,7867.981
0,2,6,5,-2,0,1267,13478.625
0,3,10,5,-2,0,3105,8428.428
0,2,5,5,-2,0,1150,10167.808
0,1,7,3,-2,0,888,7706.571
0,2,7,5,-2,0,2474,4548.6179999999995
0,2,6,-2,-2,0,1190,4347.042
0,2,8,1,-2,0,4029,20937.77
0,1,5,-2,-2,0,827,5933.0
0,2,5,5,-2,0,2167,12352.684
0,1,6,5,-2,0,3840,3582.98
0,2,5,5,-2,0,2115,7171.218000000001
0,2,4,-2,-2,0,991,3250.458
0,2,7,5,-2,0,1572,9996.0
0,2,4,-2,-2,0,924,9209.616
0,3,13,5,-2,1,3200,19566.161
0,1,10,5,-2,0,2620,16690.017
0,1,5,5,-2,0,986,5311.9890000000005
0,2,5,3,-2,0,1064,10797.471000000001
0,1,5,5,-2,0,2427,6522.0
0,2,8,5,-2,0,2203,8780.347
0,1,4,5,-2,0,1062,14447.693000000001
0,1,6,5,-2,0,770,4797.979
0,2,4,-2,-2,0,1339,10937.128999999999
0,2,6,5,-2,0,1750,4933.5109999999995
0,1,2,2,-2,0,567,2580.0
0,3,6,2,-2,0,2091,5413.474
0,1,3,-2,-2,0,594,6147.951999999999
0,4,8,2,-2,0,3328,6790.531999999999
0,1,6,5,-2,0,3207,4861.195
0,1,6,5,-2,0,1208,12294.781
0,2,7,5,-2,0,1408,8790.25
0,2,8,5,-2,0,3948,18106.05
0,5,10,5,1,1,6162,24091.545
0,1,5,5,-2,0,860,3317.7059999999997
0,2,9,5,-2,0,2204,15969.971000000001
0,2,9,4,-2,0,2018,5055.647
0,2,6,5,-2,0,1492,12138.385
0,2,4,2,-2,0,1237,9277.271999999999
0,3,7,1,-2,0,2820,17930.965
0,1,4,-2,-2,0,1156,4950.0
0,3,9,5,-2,1,3522,40743.084
0,2,6,5,-2,0,2243,9625.032
0,2,8,5,-2,0,3089,9151.526
0,1,3,7,-2,0,1069,13469.536
0,1,9,3,-2,1,2508,11721.793
0,2,6,5,-2,0,1368,12616.327
0,1,7,5,-2,0,2008,26459.418999999998
0,2,5,9,-2,0,1994,8471.645
0,1,3,-2,-2,0,1177,3776.0440000000003
0,2,7,5,-2,0,1392,19422.994
0,1,3,3,-2,0,2470,6692.066999999999
0,2,5,5,-2,0,1400,4656.599
0,2,10,5,-2,0,2415,16359.138
0,1,5,5,-2,0,1792,17115.325
0,2,6,3,-2,0,2190,11681.0
0,1,4,5,-2,0,782,7977.0
0,1,3,5,-2,0,472,4772.576
0,3,8,5,-2,0,1392,8535.5
0,2,5,5,-2,1,3466,11164.9
0,2,8,5,-2,0,2348,22404.678
0,2,6,5,-2,0,1728,11035.587
0,1,4,5,-2,0,1418,2084.445
0,1,6,3,-2,0,2372,12392.065
0,1,6,5,-2,0,3465,7158.15
0,1,6,5,-2,0,1375,18322.96
0,1,5,5,-2,0,1440,7723.311
0,1,6,5,-2,0,2900,10684.968
0,1,3,-2,-2,0,769,2375.9629999999997
0,1,1,-2,-2,0,458,3636.571
0,1,5,5,-2,0,2772,14595.065
0,1,4,2,-2,0,1022,16030.333
0,1,8,5,-2,0,2793,17632.039
0,2,6,5,-2,0,1760,6455.0
0,2,8,5,-2,0,3489,17306.026
0,3,9,1,-2,0,2760,7095.524
0,1,3,-2,-2,0,1136,8111.0
0,4,6,-2,-2,0,1616,12875.0
0,1,3,3,-2,0,1596,11869.132
0,1,4,-2,-2,0,952,3900.8779999999997
0,1,5,-2,-2,0,1044,2041.471
0,1,6,5,-2,0,2642,6940.376
0,2,9,5,-2,0,2200,15794.995
0,3,8,5,-2,0,7150,1388.0
0,3,8,5,-2,0,4572,15592.681999999999
0,2,8,5,-2,0,1386,7512.463000000001
0,2,8,5,-2,0,2904,15317.867
0,1,7,3,-2,0,2739,12990.544
0,1,4,1,-2,0,900,9121.601999999999
0,2,6,3,-2,0,1196,15334.505
0,2,6,5,-2,0,1400,3780.667
0,2,9,5,-2,0,1466,17246.7
0,1,1,-2,-2,0,413,2093.538
0,2,5,5,-2,0,2060,10217.728000000001
0,2,6,5,-2,0,1872,19852.256
0,1,4,3,-2,0,924,5058.33
0,3,9,1,-2,0,4264,18093.217
0,1,7,5,-2,0,2192,4647.982
0,1,3,5,-2,0,902,2767.0
0,1,5,5,-2,0,2352,10503.778999999999
0,5,10,5,-2,0,3200,24365.645
0,3,10,5,-2,1,3343,38847.71
0,2,4,5,-2,0,1036,9536.882
0,2,5,-2,-2,0,929,4103.0
0,1,4,-2,-2,0,752,3338.5229999999997
0,1,4,2,-2,0,962,5787.544
0,1,3,-2,-2,0,748,13380.968
0,1,4,-2,-2,0,889,7481.188
0,2,6,5,-2,0,1260,5820.983
0,2,10,5,-2,0,4029,14490.006000000001
0,1,4,5,-2,0,720,2070.333
0,1,6,5,-2,1,3263,16942.929
0,2,10,5,-2,0,3700,24062.514
0,1,5,2,-2,1,1238,3117.4429999999998
0,2,6,5,-2,0,1440,3098.188
0,1,3,-2,-2,0,687,2672.755
0,2,7,3,-2,0,2720,20583.102
0,1,4,5,-2,0,1296,11597.34
0,1,5,5,-2,0,1428,14147.288
0,2,4,-2,-2,0,977,1646.6889999999999
0,1,3,2,-2,0,1050,7485.099
0,2,7,5,-2,0,1455,14254.114
0,1,4,2,-2,0,924,2955.133
0,1,8,5,-2,0,2216,7724.848000000001
0,2,6,3,-2,0,1051,11337.636
0,2,9,7,-2,0,3588,11661.826000000001
0,2,6,5,-2,0,3600,3930.02
0,2,9,3,-2,0,2268,23046.202999999998
0,1,3,5,-2,0,992,2597.0
0,2,7,5,-2,0,2172,6919.563
0,2,9,5,-2,0,3188,16771.265
0,1,3,-2,-2,0,726,5442.3240000000005
0,1,4,3,-2,0,1920,5944.485
0,1,5,5,-2,0,2224,14590.0
0,1,8,3,-2,0,3492,12757.899
0,2,7,2,1,0,2336,7392.7080000000005
0,2,10,5,-2,0,2415,21780.272999999997
0,3,10,3,-2,0,5124,17568.628
0,1,3,5,-2,0,1069,2824.677
0,1,6,5,-2,0,971,7752.65
0,2,4,5,-2,0,1177,13036.413999999999
0,1,3,-2,-2,0,608,3763.925
0,1,3,-2,-2,0,968,12088.906
0,4,15,5,-2,0,6426,29585.056
0,1,3,5,-2,0,736,4277.667
0,2,7,5,-2,0,1500,19198.865
0,1,3,-2,-2,0,1218,9058.353000000001
0,2,6,5,-2,0,1112,6182.441999999999
0,3,8,5,-2,0,3054,7468.533
0,2,7,1,-2,0,2060,3129.067
0,2,5,3,-2,0,1105,14526.158000000001
0,2,6,5,-2,0,1721,5344.573
0,2,6,1,-2,0,1600,6788.956999999999
0,2,7,2,-2,1,2616,3739.676
0,1,6,5,-2,0,2306,5209.521
0,2,6,1,-2,0,3255,15523.748
0,2,6,3,-2,0,1296,8763.0
0,2,8,5,-2,0,3646,29187.867000000002
0,1,3,-2,-2,0,888,7560.871
0,1,3,-2,-2,0,840,2044.7
0,2,6,5,-2,0,996,8808.216
0,1,5,-2,-2,0,619,3489.5409999999997
0,1,6,5,-2,0,1496,12122.798
0,0,1,-2,-2,0,584,1540.567
0,1,4,-2,-2,0,875,8156.0
0,1,7,5,-2,1,2102,7587.226
0,2,8,7,-2,0,4124,9874.576
0,1,5,5,-2,0,586,4528.247
0,1,4,3,-2,0,2021,20611.727
0,3,9,5,-2,1,2496,8528.905
0,2,4,3,-2,0,1277,5857.021
0,1,7,5,-2,0,2704,13010.261999999999
0,1,4,-2,-2,0,865,2584.121
0,2,9,5,-2,1,3292,15987.794
0,2,5,3,-2,0,1040,18985.92
0,1,4,5,-2,0,1071,5166.467000000001
0,1,3,-2,-2,0,567,6978.007
0,1,7,5,-2,0,1656,9530.033000000001
0,2,6,5,-2,0,1184,10426.43
0,4,9,9,-2,0,5146,38671.065
0,1,6,4,-2,0,1458,4688.254
0,2,5,5,-2,0,1315,23979.0
0,2,10,5,-2,0,2372,12102.996000000001
0,1,5,3,-2,0,1754,12677.39
0,1,6,5,-2,0,2524,3390.1290000000004
0,2,7,5,-2,0,1960,6562.891
0,1,9,5,-2,0,2636,8676.71
0,1,5,5,-2,0,1480,4004.696
0,2,7,5,-2,0,3630,10051.011999999999
0,2,3,-2,-2,0,952,3814.0
0,2,5,-2,-2,0,1688,9544.0
0,1,5,5,-2,0,2560,6324.75
0,1,6,-2,-2,0,1039,4204.419
0,2,6,3,-2,0,1216,16956.129
0,2,6,5,-2,0,1444,9483.994
0,1,3,-2,-2,0,696,4507.0
0,3,9,5,-2,0,5620,8383.122
0,2,6,5,-2,0,1484,16926.792
0,1,2,2,-2,0,648,3694.758
0,1,1,7,-2,0,613,1353.0
0,1,6,5,-2,0,1215,5977.508000000001
0,2,9,1,-2,0,1182,7012.345
0,1,2,-2,-2,0,782,2480.681
0,2,7,5,-2,0,1416,15404.038
0,2,9,2,-2,0,2700,7399.456
0,1,3,5,-2,0,3870,11860.383999999998
0,2,7,5,-2,0,1650,18204.333
0,1,4,3,-2,0,700,3846.0
0,2,7,5,-2,0,1533,9131.165
0,1,6,5,-2,0,1363,3313.533
0,2,6,2,-2,0,1120,6854.633000000001
0,3,7,5,-2,0,5332,6773.797
0,2,4,3,-2,0,1063,12412.516000000001
0,2,6,3,-2,0,966,16740.843999999997
0,1,3,-2,-2,0,634,6011.0
0,1,3,5,-2,0,1069,7163.9619999999995
0,2,8,5,-2,0,2191,7452.289000000001
0,2,4,5,-2,0,2078,4435.0
0,3,10,5,-2,0,3152,17288.71
0,3,9,5,-2,0,2291,14355.781
0,2,5,5,-2,0,1622,13347.406
0,2,6,5,-2,0,2608,10917.491000000002
0,1,5,-2,-2,0,711,7559.3640000000005
0,3,10,5,-2,1,4102,10686.09
0,2,6,5,-2,0,1267,10612.675
0,2,6,5,-2,0,1868,11368.317
0,1,4,5,-2,0,1850,3414.98
0,1,11,5,-2,0,6633,14733.0
0,1,5,5,-2,0,978,7847.323
0,2,6,5,-2,0,2030,6847.366999999999
0,3,10,5,-2,0,3347,10301.479
0,1,2,-2,-2,0,650,7598.07
0,2,8,5,-2,0,1249,23318.618
0,1,2,3,-2,0,400,7455.294
0,1,10,5,-2,0,2100,17049.0
0,1,5,3,-2,0,1199,5212.987
0,2,10,5,1,0,2840,18089.409
0,1,1,5,-2,0,934,8505.632
0,3,8,5,-2,0,2085,8479.815
0,2,10,5,-2,0,5280,10394.457
0,2,7,5,-2,0,3098,14372.753999999999
0,2,8,4,-2,1,2354,11013.226
0,2,10,5,-2,1,2412,27174.862999999998
0,1,2,-2,-2,0,576,3590.0
0,2,9,5,-2,0,2018,9782.25
0,3,9,5,-2,0,2126,10224.921999999999
0,2,6,5,-2,0,1548,7672.515
0,1,5,5,-2,0,1136,8232.685
0,1,2,5,-2,0,2490,23090.0
0,2,7,5,-2,0,3768,8401.933
0,2,8,5,-2,0,1652,10674.331
0,3,7,5,-2,0,2740,9281.818000000001
0,2,7,5,-2,0,1610,7131.633000000001
0,2,7,5,-2,0,1778,9744.0
0,2,11,5,-2,0,4156,3532.917
0,2,7,5,-2,0,3206,7524.81
0,1,5,5,-2,0,2007,10260.569
0,1,4,5,-2,0,2400,14270.613000000001
0,2,4,5,-2,1,1370,11656.892
0,2,7,5,-2,0,2139,20201.096999999998
0,3,8,1,-2,0,2840,5787.858
0,1,3,5,-2,0,574,5299.0
0,1,4,-2,-2,0,780,9520.97
0,1,5,5,-2,1,905,12195.051000000001
0,2,5,5,-2,0,3056,14708.669
0,1,2,-2,-2,0,750,3700.0
0,3,7,5,-2,0,2747,8432.533000000001
0,3,12,5,-2,1,4425,15982.548
0,1,4,5,-2,0,636,3611.0
0,2,8,5,-2,0,1631,15694.847
0,2,4,-2,-2,0,858,6925.267
0,2,11,5,-2,0,3590,18164.414
0,1,5,5,-2,0,900,4929.683
0,1,5,2,-2,0,600,8096.16
0,2,6,9,-2,0,1188,9257.065
0,1,12,5,-2,0,4264,17225.023
0,2,6,5,-2,0,1363,4499.5779999999995
0,2,4,5,-2,0,2817,5198.3
0,2,6,5,-2,0,1124,17432.218
0,2,5,4,-2,0,1031,6269.879
0,3,11,5,-2,1,4737,14224.553
0,1,7,5,-2,0,2058,7608.842
0,1,5,5,-2,0,1188,7259.443
0,2,5,3,-2,0,1280,16229.0
0,1,6,5,-2,0,1323,5641.799
0,3,6,5,1,0,2987,9225.39
0,1,6,2,-2,0,1283,7064.6
0,3,10,5,-2,0,2790,10203.296999999999
0,3,8,5,-2,0,2546,17243.855
0,2,8,3,-2,0,2511,13825.0
0,1,8,5,-2,0,4528,16556.677
0,1,6,2,-2,0,1986,20875.273
0,1,10,5,-2,0,3096,8320.721
0,1,6,5,-2,0,2102,10927.757
0,2,6,5,-2,0,2150,7782.147
0,2,7,5,-2,0,2763,12979.0
0,1,7,5,-2,0,1707,3279.0
0,2,8,5,-2,0,4452,15704.233
0,1,5,5,-2,0,938,2321.0
0,2,5,5,-2,0,1356,4689.081
0,2,7,5,-2,0,1431,6426.0
0,2,8,2,1,1,4297,18967.268
0,2,12,5,-2,0,3054,4251.4220000000005
0,2,8,5,-2,0,3235,7482.593000000001
0,2,5,1,-2,1,2113,10988.722
0,2,6,5,-2,1,1609,10429.935
0,3,8,5,-2,1,2300,13206.853000000001
0,2,7,1,-2,0,3340,2603.533
0,2,7,5,-2,0,1616,10634.875
0,2,4,5,-2,0,1708,7235.201999999999
0,2,6,5,-2,0,3600,7859.607
0,2,6,3,-2,0,2058,8258.765
0,2,5,2,-2,0,1404,9415.792
0,3,8,5,-2,0,2702,21281.556
0,1,8,5,-2,0,1924,21602.813
0,3,9,5,-2,1,3043,31195.642000000003
0,3,7,5,-2,0,3252,4977.459
0,2,8,5,-2,0,1825,6451.129
0,2,8,5,-2,0,2732,13771.47
0,1,9,1,-2,0,2452,6769.0
0,1,7,5,-2,1,3266,12172.166000000001
0,1,4,3,-2,0,840,17947.51
0,2,9,5,-2,0,3265,19767.013
0,2,8,7,-2,1,2289,13452.098
0,1,6,5,-2,0,1508,16003.194
0,2,5,2,-2,0,963,4267.799
0,2,4,-2,-2,0,1431,10258.006
0,2,5,2,-2,0,2081,18558.677
0,2,4,-2,-2,0,947,4391.727
0,1,3,3,-2,0,902,2489.805
0,2,12,5,-2,0,2821,25877.382999999998
0,1,6,3,-2,0,2262,6071.96
0,1,2,-2,-2,0,623,5727.775
0,2,6,5,-2,0,1216,4714.0
1,1,4,-2,-2,0,1129,8298.0
0,2,7,3,-2,0,840,19040.99
0,2,4,-2,-2,0,1440,4204.71
0,2,7,5,-2,0,1890,12624.0
0,2,6,5,-2,0,2408,9790.793
0,2,5,5,-2,0,1664,19305.583
0,1,5,5,-2,0,1512,5538.043000000001
0,1,3,-2,-2,0,641,6086.485
0,2,7,5,-2,0,1300,20484.964
0,3,14,5,-2,1,4339,9916.413
0,2,7,1,-2,0,1580,14352.213
0,3,10,5,-2,0,3567,5848.52
0,2,8,5,-2,1,4375,10218.069
0,2,5,5,-2,0,1643,8852.161
0,2,10,5,-2,1,7300,18587.855
0,2,7,5,-2,0,2034,14032.143999999998
0,1,4,5,-2,0,889,3766.695
0,2,6,9,-2,0,1516,9553.608
0,2,7,9,-2,0,3005,9602.363000000001
0,1,3,5,-2,0,1130,16204.463
0,1,5,5,-2,0,1248,10338.355
0,2,4,5,-2,0,1716,4281.05
0,2,5,1,-2,0,1950,7293.366
0,1,6,5,-2,0,1538,9921.973
0,2,6,5,-2,0,1670,5823.584
0,1,4,3,-2,0,780,11231.938999999998
0,2,4,5,-2,0,768,8069.137
0,1,9,3,-2,0,3561,13153.64
0,1,7,3,-2,0,3510,6017.275
0,1,9,5,-2,0,2502,9315.857
0,2,4,5,8,0,1638,15691.294
0,1,5,5,-2,0,1032,16371.99
0,1,7,5,-2,0,2249,8280.465
0,2,6,5,8,0,1922,24375.132
0,1,8,5,-2,0,1632,6650.6359999999995
0,1,5,5,-2,0,1000,2279.633
0,2,8,5,-2,0,1708,9045.146999999999
0,3,6,3,-2,0,2548,11612.533000000001
0,1,8,5,-2,0,2739,7089.262
0,2,7,5,-2,0,3232,18298.647
0,1,7,5,-2,0,1696,5975.882
0,2,4,-2,-2,0,1205,4143.641
0,1,4,-2,-2,0,908,5258.0
0,1,4,5,-2,0,1056,23611.84
0,1,4,-2,-2,0,1043,2939.7870000000003
0,3,9,5,-2,0,2300,26624.736
0,1,9,5,5,0,1258,18116.126
0,3,8,5,-2,0,4710,7470.585999999999
0,2,7,5,-2,0,1493,25131.877
0,2,5,1,-2,1,4198,13951.0
0,2,6,1,-2,0,1115,11896.241000000002
0,1,7,-2,-2,0,1438,8009.0
0,1,6,5,-2,0,1704,13975.089
0,2,7,5,-2,0,3080,4884.6140000000005
0,1,8,3,-2,1,3434,20283.093999999997
0,3,9,5,-2,0,5038,17559.58
0,1,1,5,-2,0,613,5088.717000000001
0,2,7,5,-2,0,2390,11201.0
0,2,6,5,-2,0,3106,5430.993
0,3,9,5,-2,0,4728,7722.177
0,1,3,5,-2,0,600,2898.155
0,3,8,5,-2,1,3648,26206.394
0,3,9,2,-2,0,2636,7597.0
0,2,4,-2,-2,0,1326,9185.836
0,1,6,5,-2,0,1224,15800.0
0,3,9,5,-2,0,3829,16984.936
0,4,13,5,-2,1,3200,28545.766
0,1,7,5,-2,0,2757,7838.353
0,3,11,5,-2,1,3144,12578.586000000001
0,3,7,5,-2,0,4292,22973.0
0,2,8,5,-2,1,3672,15303.788
0,1,4,3,-2,0,460,8371.499
0,2,6,5,-2,0,1394,6216.2519999999995
0,2,7,5,-2,0,3098,20419.138
0,2,9,5,-2,1,2018,4004.6859999999997
0,1,4,5,-2,0,960,3318.389
0,1,5,3,-2,1,2126,25490.797000000002
0,2,11,5,-2,0,4546,13377.79
0,2,7,5,-2,0,5104,33199.337999999996
0,2,6,3,-2,0,1484,10126.353000000001
0,1,6,7,-2,0,1008,3884.8579999999997
1,1,3,-2,-2,0,608,4371.0
0,1,4,5,-2,1,1258,14083.0
0,1,9,5,1,0,3360,17605.647
0,1,4,5,-2,0,888,9817.92
0,1,3,-2,-2,0,650,3196.9990000000003
0,1,6,5,-2,0,1232,6979.725
0,1,2,9,-2,0,1000,6916.0
0,1,7,5,-2,0,1296,5758.8240000000005
0,1,5,5,-2,0,997,7063.0
0,1,3,9,-2,0,1213,5830.0
0,1,6,5,-2,0,2128,4942.6320000000005
0,1,1,-2,-2,0,458,3026.0
0,2,6,5,-2,0,925,4728.812
0,1,2,-2,-2,0,700,886.944
0,1,5,5,-2,0,2616,10014.568000000001
0,2,9,5,-2,0,2188,11813.912
0,1,6,5,-2,0,1869,17730.841
0,3,14,5,-2,1,4690,19418.363999999998
0,2,10,4,-2,0,4880,13924.216999999999
0,3,7,5,-2,0,4536,7598.656999999999
0,2,7,5,8,0,1098,9222.226999999999
0,2,4,5,-2,0,1761,3318.915
0,2,6,5,-2,0,3192,5852.496999999999
0,1,4,5,-2,0,920,2535.0
0,2,7,1,-2,0,2137,6028.411999999999
0,2,8,5,-2,0,1732,16656.633
0,2,6,5,-2,0,1152,3916.0
0,2,6,5,-2,0,1890,16001.0
0,1,3,-2,-2,0,663,5588.8
0,1,5,3,-2,0,1020,6863.368
0,2,8,7,-2,0,3083,2186.016
1,1,4,-2,-2,0,616,1158.0
0,2,7,5,-2,0,1774,14155.038
0,1,2,-2,-2,0,701,5719.706
0,1,4,-2,-2,0,770,6825.0
0,5,13,5,-2,0,3700,13121.0
0,3,10,5,-2,0,2706,12113.167
0,1,1,-2,-2,0,870,4125.992
0,2,8,5,-2,0,5352,23655.129
0,1,4,3,-2,0,460,5334.812
0,1,6,5,-2,1,3716,11831.181999999999
0,1,5,2,-2,0,1522,6462.714
0,2,8,5,-2,0,3834,10735.892
0,1,5,5,-2,0,1512,19835.032
0,3,6,1,-2,0,2235,12465.612
0,2,6,5,-2,0,1864,11711.333
0,2,6,4,-2,0,3935,14356.71
0,2,4,9,-2,0,2371,5892.271
0,1,5,5,-2,0,2112,9550.892
0,2,5,-2,-2,0,1128,8265.161
0,1,5,5,-2,0,1440,19818.755
0,2,5,3,-2,0,1562,10721.573
0,1,6,5,-2,0,2852,7875.0
0,1,4,5,-2,0,1400,14798.665
0,2,6,5,-2,0,1872,15152.806
0,1,3,-2,-2,0,834,4590.226
0,2,5,-2,-2,0,1140,5703.241
0,1,5,-2,-2,0,674,6206.815
0,1,5,3,-2,0,273,17917.199
0,1,6,5,-2,0,2088,8821.619
0,2,5,5,-2,0,1436,4618.133
0,3,6,5,-2,0,2288,8840.891
0,2,8,5,-2,0,5487,5575.906
0,2,5,5,-2,0,1672,11719.0
0,2,7,3,-2,0,1440,33635.767
0,3,10,5,-2,0,2840,23642.507999999998
0,2,6,1,1,1,1738,6928.785
0,3,8,5,-2,0,4072,12896.161
0,2,5,5,-2,1,1886,11929.0
0,2,9,5,-2,0,2080,13332.517
0,1,5,-2,-2,0,919,6132.806
0,2,5,5,-2,0,2210,2814.177
0,3,9,5,-2,0,2104,10171.194
0,2,5,-2,-2,0,1213,9370.184000000001
0,2,9,5,-2,0,4416,25081.791
0,1,6,5,-2,0,3532,5625.182
0,2,6,3,-2,0,1378,12696.081
0,3,7,3,-2,1,4416,4937.02
0,2,7,1,-2,0,1493,14268.148000000001
0,2,6,2,-2,0,750,4351.758
0,1,5,-2,-2,0,1306,6736.0
0,2,9,5,-2,0,2632,13980.55
0,3,9,5,-2,0,3755,8292.957
0,2,6,7,-2,0,2100,10219.339
0,2,9,5,-2,0,2683,24159.0
0,3,8,5,-2,0,3054,19229.839
0,1,3,-2,-2,0,975,2076.343
0,1,2,-2,-2,0,617,3272.0
0,2,6,5,-2,0,1850,16584.683999999997
0,1,8,2,-2,0,2490,7914.064
0,1,6,5,-2,0,1920,9409.626
0,2,5,5,-2,0,860,6313.306
0,1,4,-2,-2,0,609,1533.4270000000001
0,3,8,5,-2,0,3500,5288.933000000001
0,1,6,5,-2,0,3024,5302.522
0,2,5,5,-2,0,1197,7743.664000000001
0,2,5,5,-2,0,2253,29442.28
0,1,5,5,-2,0,825,13616.867
0,3,11,7,-2,0,3485,6777.21
0,2,5,5,-2,0,725,7587.971
0,1,3,-2,-2,0,1123,4313.0
0,1,6,5,-2,0,1862,13034.068000000001
0,1,6,5,-2,0,3600,8141.882
0,2,8,5,-2,0,1848,16096.116000000002
0,3,10,5,-2,1,2872,6687.090999999999
0,1,10,3,-2,0,6990,46957.333
0,1,6,5,-2,0,1200,20606.773999999998
0,2,3,-2,-2,0,672,4194.6
0,1,5,5,-2,0,1169,9945.725
0,2,6,2,-2,0,1702,7107.857
0,2,6,5,-2,0,1280,7098.781999999999
0,2,10,5,-2,0,5710,29936.806
0,2,5,1,-2,0,1071,5447.0
0,1,4,5,-2,0,721,5761.467
0,2,7,3,-2,0,1408,5281.973000000001
0,2,3,-2,-2,0,753,8086.5419999999995
0,3,9,5,-2,0,6914,19531.473
0,3,10,2,-2,1,2084,8051.004
0,4,10,5,-2,0,3200,7829.7
0,2,6,-2,-2,0,1140,8065.0
0,1,3,-2,-2,0,1307,1702.49
0,1,4,5,-2,0,780,12230.071000000002
0,1,6,5,-2,0,1116,13709.726999999999
0,1,5,5,-2,0,3360,5475.0
0,2,9,5,-2,0,5239,8604.232
0,1,5,5,-2,0,1472,4895.0
0,1,8,5,-2,0,4100,9775.0
0,1,4,5,-2,0,1295,2965.316
0,1,3,5,-2,0,965,7539.0
0,1,5,5,-2,0,2139,7264.170999999999
0,2,9,5,-2,0,5189,33565.317
0,3,7,5,-2,1,3232,20224.529
0,1,7,5,-2,0,840,11112.783000000001
0,2,6,5,-2,0,1800,5884.3330000000005
0,1,6,5,-2,0,1721,12070.636999999999
0,3,10,5,-2,1,4030,11130.358
0,1,5,1,-2,1,1464,10212.71
0,2,4,-2,-2,0,1490,12285.0
0,2,6,5,-2,0,2940,22772.235
0,2,4,5,-2,0,1479,5370.924
0,2,5,3,-2,0,1848,12543.0
0,2,4,1,-2,0,1155,14846.183
0,2,5,2,-2,0,1605,13299.993999999999
0,3,11,5,-2,0,4778,15810.452
0,1,8,5,-2,0,3136,15965.161
0,1,6,-2,-2,0,1331,4530.128
0,2,5,5,-2,0,1027,14304.34
0,2,6,5,-2,0,2430,7339.0109999999995
0,2,7,5,-2,0,5104,13960.761999999999
0,2,8,5,-2,0,3262,2769.575
0,1,5,3,-2,0,1430,16125.806
0,2,5,3,-2,0,2430,8197.224
0,1,4,5,-2,0,913,9855.859
0,3,9,5,-2,1,2265,6620.066
0,1,3,5,-2,0,2097,2947.381
0,2,6,5,-2,0,1865,9938.0
0,1,5,5,-2,0,2648,7221.565
0,1,4,-2,-2,0,980,7239.0
0,1,4,5,-2,1,844,10271.222
0,3,9,5,-2,0,4329,4531.839
0,2,7,5,-2,0,1692,21576.971
0,2,7,5,-2,0,1144,24102.917999999998
0,2,5,5,-2,1,779,4089.333
0,1,3,-2,-2,0,729,5728.991
0,1,5,-2,-2,0,1105,8658.855
0,1,5,5,-2,0,2760,5899.846
0,2,8,5,-2,0,1880,2671.125
0,1,4,5,-2,0,1830,10390.553
0,1,3,-2,-2,0,900,4629.142
0,2,6,2,-2,0,2072,7119.955
0,2,6,1,-2,1,2000,10465.845
0,1,4,2,-2,0,750,10214.426
0,4,9,5,-2,0,5146,8203.118
0,1,8,5,-2,0,2806,9649.23
0,1,4,-2,-2,0,900,5101.519
0,2,7,5,-2,0,1591,20581.387
0,2,4,-2,-2,0,1029,4486.278
0,2,4,9,-2,0,1008,11710.806
0,2,9,5,-2,0,2597,24215.452
0,1,3,5,-2,0,1183,13099.0
0,2,6,5,-2,0,1280,17502.308999999997
0,1,6,5,-2,0,1975,9912.677
0,2,7,5,-2,0,2464,9562.616
0,2,10,5,-2,0,3363,6854.548000000001
0,1,6,5,-2,0,1262,11490.606000000002
0,5,6,5,-2,1,6555,46586.962999999996
0,2,7,5,-2,0,1976,22538.388
0,2,9,5,-2,0,3656,23973.955
0,2,7,3,-2,0,1845,5875.933000000001
0,2,6,5,-2,0,2574,12445.837
0,1,6,3,-2,0,1215,18244.042
0,1,2,-2,-2,0,648,1185.573
0,1,4,-2,-2,0,851,4196.19
0,2,7,9,-2,0,2141,13568.128999999999
0,1,4,5,-2,0,847,2190.333
0,1,3,-2,-2,0,850,8648.496
0,1,3,-2,-2,0,1259,2087.125
0,3,9,5,-2,0,3684,13603.996000000001
0,2,10,5,-2,0,3042,8969.044
0,2,7,3,-2,0,1565,10476.212
0,1,5,1,-2,0,1452,6817.681
0,1,5,3,-2,0,818,18398.983
0,1,5,5,-2,0,2605,6807.545
0,1,4,-2,-2,0,782,2953.89
0,3,11,7,-2,0,3485,9719.879
0,1,6,5,-2,0,971,11137.216999999999
0,1,4,7,-2,0,1458,9105.113000000001
0,1,6,3,-2,0,1674,28000.374
0,3,11,5,-2,1,3610,17918.188000000002
0,2,4,1,5,0,842,19163.393
0,1,8,5,-2,0,2810,4373.099
0,1,4,-2,-2,0,797,12190.471000000001
0,1,4,5,-2,0,1038,3561.527
0,2,6,5,-2,0,3240,6418.597
0,2,5,-2,-2,0,1346,3728.3759999999997
0,1,3,-2,-2,0,540,5213.840999999999
0,2,8,5,-2,0,2904,8943.067
0,3,7,5,-2,0,2055,12678.927
0,1,5,5,-2,0,2531,6094.741999999999
0,1,1,-2,-2,0,914,3967.0
0,2,7,5,-2,1,1893,7119.276
0,4,8,5,-2,0,4364,22081.531000000003
